fecha;anio;mes;dia;hora;barra;tension;valor
01/03/2015;2015;3;1;1;QUILLOTA______220;220;104,98
01/03/2015;2015;3;1;2;QUILLOTA______220;220;95,32
01/03/2015;2015;3;1;3;QUILLOTA______220;220;93,78
01/03/2015;2015;3;1;4;QUILLOTA______220;220;75,52
01/03/2015;2015;3;1;5;QUILLOTA______220;220;68,65
01/03/2015;2015;3;1;6;QUILLOTA______220;220;66,7
01/03/2015;2015;3;1;7;QUILLOTA______220;220;44,2
01/03/2015;2015;3;1;8;QUILLOTA______220;220;38,3
01/03/2015;2015;3;1;9;QUILLOTA______220;220;62,79
01/03/2015;2015;3;1;10;QUILLOTA______220;220;69,13
01/03/2015;2015;3;1;11;QUILLOTA______220;220;81,83
01/03/2015;2015;3;1;12;QUILLOTA______220;220;118,5
01/03/2015;2015;3;1;13;QUILLOTA______220;220;132,53
01/03/2015;2015;3;1;14;QUILLOTA______220;220;96,9
01/03/2015;2015;3;1;15;QUILLOTA______220;220;96,9
01/03/2015;2015;3;1;16;QUILLOTA______220;220;94,07
01/03/2015;2015;3;1;17;QUILLOTA______220;220;93,5
01/03/2015;2015;3;1;18;QUILLOTA______220;220;93,5
01/03/2015;2015;3;1;19;QUILLOTA______220;220;93,5
01/03/2015;2015;3;1;20;QUILLOTA______220;220;102,23
01/03/2015;2015;3;1;21;QUILLOTA______220;220;135,83
01/03/2015;2015;3;1;22;QUILLOTA______220;220;167,2
01/03/2015;2015;3;1;23;QUILLOTA______220;220;166,62
01/03/2015;2015;3;1;24;QUILLOTA______220;220;159,88
02/03/2015;2015;3;2;1;QUILLOTA______220;220;118,06
02/03/2015;2015;3;2;2;QUILLOTA______220;220;97,8
02/03/2015;2015;3;2;3;QUILLOTA______220;220;79,92
02/03/2015;2015;3;2;4;QUILLOTA______220;220;69,4
02/03/2015;2015;3;2;5;QUILLOTA______220;220;69,4
02/03/2015;2015;3;2;6;QUILLOTA______220;220;81,36
02/03/2015;2015;3;2;7;QUILLOTA______220;220;130,46
02/03/2015;2015;3;2;8;QUILLOTA______220;220;162,3
02/03/2015;2015;3;2;9;QUILLOTA______220;220;166,6
02/03/2015;2015;3;2;10;QUILLOTA______220;220;166,6
02/03/2015;2015;3;2;11;QUILLOTA______220;220;166,6
02/03/2015;2015;3;2;12;QUILLOTA______220;220;166,6
02/03/2015;2015;3;2;13;QUILLOTA______220;220;166,6
02/03/2015;2015;3;2;14;QUILLOTA______220;220;166,6
02/03/2015;2015;3;2;15;QUILLOTA______220;220;166,6
02/03/2015;2015;3;2;16;QUILLOTA______220;220;166,6
02/03/2015;2015;3;2;17;QUILLOTA______220;220;166,6
02/03/2015;2015;3;2;18;QUILLOTA______220;220;166,6
02/03/2015;2015;3;2;19;QUILLOTA______220;220;167,3
02/03/2015;2015;3;2;20;QUILLOTA______220;220;167,3
02/03/2015;2015;3;2;21;QUILLOTA______220;220;167,3
02/03/2015;2015;3;2;22;QUILLOTA______220;220;167,3
02/03/2015;2015;3;2;23;QUILLOTA______220;220;167,3
02/03/2015;2015;3;2;24;QUILLOTA______220;220;167,3
03/03/2015;2015;3;3;1;QUILLOTA______220;220;162,7
03/03/2015;2015;3;3;2;QUILLOTA______220;220;150,64
03/03/2015;2015;3;3;3;QUILLOTA______220;220;118,71
03/03/2015;2015;3;3;4;QUILLOTA______220;220;103,55
03/03/2015;2015;3;3;5;QUILLOTA______220;220;102,8
03/03/2015;2015;3;3;6;QUILLOTA______220;220;131,17
03/03/2015;2015;3;3;7;QUILLOTA______220;220;160,37
03/03/2015;2015;3;3;8;QUILLOTA______220;220;162,7
03/03/2015;2015;3;3;9;QUILLOTA______220;220;166,5
