fecha;anio;mes;dia;hora;barra;tension;valor
01/09/2015;2015;9;1;1;QUILLOTA______220;220;35,8
01/09/2015;2015;9;1;2;QUILLOTA______220;220;35,8
01/09/2015;2015;9;1;3;QUILLOTA______220;220;35,8
01/09/2015;2015;9;1;4;QUILLOTA______220;220;35,8
01/09/2015;2015;9;1;5;QUILLOTA______220;220;35,8
01/09/2015;2015;9;1;6;QUILLOTA______220;220;35,8
01/09/2015;2015;9;1;7;QUILLOTA______220;220;38,67
01/09/2015;2015;9;1;8;QUILLOTA______220;220;48,8
01/09/2015;2015;9;1;9;QUILLOTA______220;220;47
01/09/2015;2015;9;1;10;QUILLOTA______220;220;46,33
01/09/2015;2015;9;1;11;QUILLOTA______220;220;44,98
01/09/2015;2015;9;1;12;QUILLOTA______220;220;47
01/09/2015;2015;9;1;13;QUILLOTA______220;220;47
01/09/2015;2015;9;1;14;QUILLOTA______220;220;47
01/09/2015;2015;9;1;15;QUILLOTA______220;220;51,76
01/09/2015;2015;9;1;16;QUILLOTA______220;220;52,6
01/09/2015;2015;9;1;17;QUILLOTA______220;220;52,6
01/09/2015;2015;9;1;18;QUILLOTA______220;220;43,53
01/09/2015;2015;9;1;19;QUILLOTA______220;220;35,7
01/09/2015;2015;9;1;20;QUILLOTA______220;220;62,85
01/09/2015;2015;9;1;21;QUILLOTA______220;220;135,94
01/09/2015;2015;9;1;22;QUILLOTA______220;220;53,7
01/09/2015;2015;9;1;23;QUILLOTA______220;220;53,7
01/09/2015;2015;9;1;24;QUILLOTA______220;220;51,72
02/09/2015;2015;9;2;1;QUILLOTA______220;220;26,57
02/09/2015;2015;9;2;2;QUILLOTA______220;220;12,46
02/09/2015;2015;9;2;3;QUILLOTA______220;220;4,1
02/09/2015;2015;9;2;4;QUILLOTA______220;220;4,1
02/09/2015;2015;9;2;5;QUILLOTA______220;220;4,1
02/09/2015;2015;9;2;6;QUILLOTA______220;220;10,89
02/09/2015;2015;9;2;7;QUILLOTA______220;220;26,9
02/09/2015;2015;9;2;8;QUILLOTA______220;220;42,26
02/09/2015;2015;9;2;9;QUILLOTA______220;220;39
02/09/2015;2015;9;2;10;QUILLOTA______220;220;39
02/09/2015;2015;9;2;11;QUILLOTA______220;220;39
