fecha;anio;mes;dia;hora;barra;tension;valor
01/10/2012;2012;10;1;1;CARDONES______220;220;208,3
01/10/2012;2012;10;1;2;CARDONES______220;220;188,0
01/10/2012;2012;10;1;3;CARDONES______220;220;148,3
01/10/2012;2012;10;1;4;CARDONES______220;220;126,2
01/10/2012;2012;10;1;5;CARDONES______220;220;126,2
01/10/2012;2012;10;1;6;CARDONES______220;220;129,9
01/10/2012;2012;10;1;7;CARDONES______220;220;214,7
01/10/2012;2012;10;1;8;CARDONES______220;220;218,3
01/10/2012;2012;10;1;9;CARDONES______220;220;232,5
01/10/2012;2012;10;1;10;CARDONES______220;220;232,5
01/10/2012;2012;10;1;11;CARDONES______220;220;232,5
01/10/2012;2012;10;1;12;CARDONES______220;220;232,5
01/10/2012;2012;10;1;13;CARDONES______220;220;232,5
01/10/2012;2012;10;1;14;CARDONES______220;220;232,5
01/10/2012;2012;10;1;15;CARDONES______220;220;232,5
01/10/2012;2012;10;1;16;CARDONES______220;220;232,5
01/10/2012;2012;10;1;17;CARDONES______220;220;232,5
01/10/2012;2012;10;1;18;CARDONES______220;220;232,5
01/10/2012;2012;10;1;19;CARDONES______220;220;235,9
01/10/2012;2012;10;1;20;CARDONES______220;220;235,9
01/10/2012;2012;10;1;21;CARDONES______220;220;235,9
01/10/2012;2012;10;1;22;CARDONES______220;220;235,9
01/10/2012;2012;10;1;23;CARDONES______220;220;235,9
01/10/2012;2012;10;1;24;CARDONES______220;220;235,9
02/10/2012;2012;10;2;1;CARDONES______220;220;232,9
02/10/2012;2012;10;2;2;CARDONES______220;220;224,1
02/10/2012;2012;10;2;3;CARDONES______220;220;140,3
02/10/2012;2012;10;2;4;CARDONES______220;220;132,1
02/10/2012;2012;10;2;5;CARDONES______220;220;132,1
02/10/2012;2012;10;2;6;CARDONES______220;220;155,1
02/10/2012;2012;10;2;7;CARDONES______220;220;232,9
02/10/2012;2012;10;2;8;CARDONES______220;220;232,9
02/10/2012;2012;10;2;9;CARDONES______220;220;238,7
