fecha;anio;mes;dia;hora;barra;tension;valor
01/08/2019;2019;8;1;1;ATACAMA_______220;220;57,05
01/08/2019;2019;8;1;2;ATACAMA_______220;220;52,08
01/08/2019;2019;8;1;3;ATACAMA_______220;220;49,09
01/08/2019;2019;8;1;4;ATACAMA_______220;220;46,59
01/08/2019;2019;8;1;5;ATACAMA_______220;220;46,59
01/08/2019;2019;8;1;6;ATACAMA_______220;220;49,99
01/08/2019;2019;8;1;7;ATACAMA_______220;220;55,77
01/08/2019;2019;8;1;8;ATACAMA_______220;220;57,05
01/08/2019;2019;8;1;9;ATACAMA_______220;220;51,46
01/08/2019;2019;8;1;10;ATACAMA_______220;220;46,75
01/08/2019;2019;8;1;11;ATACAMA_______220;220;46,83
01/08/2019;2019;8;1;12;ATACAMA_______220;220;46,83
01/08/2019;2019;8;1;13;ATACAMA_______220;220;46,33
01/08/2019;2019;8;1;14;ATACAMA_______220;220;46,27
01/08/2019;2019;8;1;15;ATACAMA_______220;220;46,27
01/08/2019;2019;8;1;16;ATACAMA_______220;220;46,27
01/08/2019;2019;8;1;17;ATACAMA_______220;220;46,52
01/08/2019;2019;8;1;18;ATACAMA_______220;220;47,99
01/08/2019;2019;8;1;19;ATACAMA_______220;220;57,9
01/08/2019;2019;8;1;20;ATACAMA_______220;220;57,9
01/08/2019;2019;8;1;21;ATACAMA_______220;220;57,9
01/08/2019;2019;8;1;22;ATACAMA_______220;220;57,9
01/08/2019;2019;8;1;23;ATACAMA_______220;220;57,9
01/08/2019;2019;8;1;24;ATACAMA_______220;220;57,9
02/08/2019;2019;8;2;1;ATACAMA_______220;220;55,11
02/08/2019;2019;8;2;2;ATACAMA_______220;220;52,12
02/08/2019;2019;8;2;3;ATACAMA_______220;220;49,83
02/08/2019;2019;8;2;4;ATACAMA_______220;220;48,26
02/08/2019;2019;8;2;5;ATACAMA_______220;220;46,78
02/08/2019;2019;8;2;6;ATACAMA_______220;220;47,95
02/08/2019;2019;8;2;7;ATACAMA_______220;220;54,85
02/08/2019;2019;8;2;8;ATACAMA_______220;220;55,11
02/08/2019;2019;8;2;9;ATACAMA_______220;220;50,12
02/08/2019;2019;8;2;10;ATACAMA_______220;220;50,07
02/08/2019;2019;8;2;11;ATACAMA_______220;220;48,12
02/08/2019;2019;8;2;12;ATACAMA_______220;220;43,28
02/08/2019;2019;8;2;13;ATACAMA_______220;220;42,54
02/08/2019;2019;8;2;14;ATACAMA_______220;220;42,54
02/08/2019;2019;8;2;15;ATACAMA_______220;220;42,54
02/08/2019;2019;8;2;16;ATACAMA_______220;220;42,54
02/08/2019;2019;8;2;17;ATACAMA_______220;220;43,17
02/08/2019;2019;8;2;18;ATACAMA_______220;220;50,12
02/08/2019;2019;8;2;19;ATACAMA_______220;220;57,48
02/08/2019;2019;8;2;20;ATACAMA_______220;220;57,48
02/08/2019;2019;8;2;21;ATACAMA_______220;220;57,48
02/08/2019;2019;8;2;22;ATACAMA_______220;220;57,48
02/08/2019;2019;8;2;23;ATACAMA_______220;220;57,48
02/08/2019;2019;8;2;24;ATACAMA_______220;220;57,48
03/08/2019;2019;8;3;1;ATACAMA_______220;220;59,45
03/08/2019;2019;8;3;2;ATACAMA_______220;220;59,45
03/08/2019;2019;8;3;3;ATACAMA_______220;220;59,45
03/08/2019;2019;8;3;4;ATACAMA_______220;220;51,53
03/08/2019;2019;8;3;5;ATACAMA_______220;220;50,48
03/08/2019;2019;8;3;6;ATACAMA_______220;220;58,55
03/08/2019;2019;8;3;7;ATACAMA_______220;220;59,45
03/08/2019;2019;8;3;8;ATACAMA_______220;220;59,45
03/08/2019;2019;8;3;9;ATACAMA_______220;220;52,16
03/08/2019;2019;8;3;10;ATACAMA_______220;220;46,14
03/08/2019;2019;8;3;11;ATACAMA_______220;220;46,14
03/08/2019;2019;8;3;12;ATACAMA_______220;220;46,14
03/08/2019;2019;8;3;13;ATACAMA_______220;220;46,14
03/08/2019;2019;8;3;14;ATACAMA_______220;220;46,14
03/08/2019;2019;8;3;15;ATACAMA_______220;220;46,14
03/08/2019;2019;8;3;16;ATACAMA_______220;220;45,14
03/08/2019;2019;8;3;17;ATACAMA_______220;220;44,3
03/08/2019;2019;8;3;18;ATACAMA_______220;220;51,34
03/08/2019;2019;8;3;19;ATACAMA_______220;220;61,78
03/08/2019;2019;8;3;20;ATACAMA_______220;220;61,78
03/08/2019;2019;8;3;21;ATACAMA_______220;220;61,78
03/08/2019;2019;8;3;22;ATACAMA_______220;220;61,78
03/08/2019;2019;8;3;23;ATACAMA_______220;220;61,78
03/08/2019;2019;8;3;24;ATACAMA_______220;220;61,78
04/08/2019;2019;8;4;1;ATACAMA_______220;220;60,33
04/08/2019;2019;8;4;2;ATACAMA_______220;220;60,33
04/08/2019;2019;8;4;3;ATACAMA_______220;220;60,33
04/08/2019;2019;8;4;4;ATACAMA_______220;220;60,33
04/08/2019;2019;8;4;5;ATACAMA_______220;220;51,83
04/08/2019;2019;8;4;6;ATACAMA_______220;220;51,22
04/08/2019;2019;8;4;7;ATACAMA_______220;220;51,22
04/08/2019;2019;8;4;8;ATACAMA_______220;220;51,22
04/08/2019;2019;8;4;9;ATACAMA_______220;220;46,05
04/08/2019;2019;8;4;10;ATACAMA_______220;220;45,23
04/08/2019;2019;8;4;11;ATACAMA_______220;220;46,28
04/08/2019;2019;8;4;12;ATACAMA_______220;220;46,51
04/08/2019;2019;8;4;13;ATACAMA_______220;220;46,51
04/08/2019;2019;8;4;14;ATACAMA_______220;220;46,51
04/08/2019;2019;8;4;15;ATACAMA_______220;220;46,51
04/08/2019;2019;8;4;16;ATACAMA_______220;220;46,51
04/08/2019;2019;8;4;17;ATACAMA_______220;220;46,6
04/08/2019;2019;8;4;18;ATACAMA_______220;220;53,25
04/08/2019;2019;8;4;19;ATACAMA_______220;220;61,79
04/08/2019;2019;8;4;20;ATACAMA_______220;220;76,38
04/08/2019;2019;8;4;21;ATACAMA_______220;220;76,78
04/08/2019;2019;8;4;22;ATACAMA_______220;220;76,78
04/08/2019;2019;8;4;23;ATACAMA_______220;220;66,63
04/08/2019;2019;8;4;24;ATACAMA_______220;220;61,79
05/08/2019;2019;8;5;1;ATACAMA_______220;220;57,2
05/08/2019;2019;8;5;2;ATACAMA_______220;220;57,2
05/08/2019;2019;8;5;3;ATACAMA_______220;220;53,64
05/08/2019;2019;8;5;4;ATACAMA_______220;220;53,01
05/08/2019;2019;8;5;5;ATACAMA_______220;220;53,01
05/08/2019;2019;8;5;6;ATACAMA_______220;220;54,97
05/08/2019;2019;8;5;7;ATACAMA_______220;220;57,2
05/08/2019;2019;8;5;8;ATACAMA_______220;220;57,2
05/08/2019;2019;8;5;9;ATACAMA_______220;220;55,54
05/08/2019;2019;8;5;10;ATACAMA_______220;220;55,54
05/08/2019;2019;8;5;11;ATACAMA_______220;220;55,54
05/08/2019;2019;8;5;12;ATACAMA_______220;220;55,54
05/08/2019;2019;8;5;13;ATACAMA_______220;220;54,77
05/08/2019;2019;8;5;14;ATACAMA_______220;220;52,64
05/08/2019;2019;8;5;15;ATACAMA_______220;220;52,64
05/08/2019;2019;8;5;16;ATACAMA_______220;220;52,64
05/08/2019;2019;8;5;17;ATACAMA_______220;220;53,75
05/08/2019;2019;8;5;18;ATACAMA_______220;220;55,54
05/08/2019;2019;8;5;19;ATACAMA_______220;220;61,07
05/08/2019;2019;8;5;20;ATACAMA_______220;220;61,07
05/08/2019;2019;8;5;21;ATACAMA_______220;220;61,07
05/08/2019;2019;8;5;22;ATACAMA_______220;220;61,07
05/08/2019;2019;8;5;23;ATACAMA_______220;220;61,07
05/08/2019;2019;8;5;24;ATACAMA_______220;220;61,07
06/08/2019;2019;8;6;1;ATACAMA_______220;220;52,86
06/08/2019;2019;8;6;2;ATACAMA_______220;220;51,98
06/08/2019;2019;8;6;3;ATACAMA_______220;220;45,22
06/08/2019;2019;8;6;4;ATACAMA_______220;220;43,63
06/08/2019;2019;8;6;5;ATACAMA_______220;220;43,63
06/08/2019;2019;8;6;6;ATACAMA_______220;220;45,42
06/08/2019;2019;8;6;7;ATACAMA_______220;220;53,69
06/08/2019;2019;8;6;8;ATACAMA_______220;220;38,58
06/08/2019;2019;8;6;9;ATACAMA_______220;220;31,96
06/08/2019;2019;8;6;10;ATACAMA_______220;220;34,32
06/08/2019;2019;8;6;11;ATACAMA_______220;220;35,04
06/08/2019;2019;8;6;12;ATACAMA_______220;220;35,04
06/08/2019;2019;8;6;13;ATACAMA_______220;220;35,04
06/08/2019;2019;8;6;14;ATACAMA_______220;220;35,04
06/08/2019;2019;8;6;15;ATACAMA_______220;220;35,04
06/08/2019;2019;8;6;16;ATACAMA_______220;220;35,04
06/08/2019;2019;8;6;17;ATACAMA_______220;220;35,04
06/08/2019;2019;8;6;18;ATACAMA_______220;220;36,57
06/08/2019;2019;8;6;19;ATACAMA_______220;220;53,02
06/08/2019;2019;8;6;20;ATACAMA_______220;220;53,54
06/08/2019;2019;8;6;21;ATACAMA_______220;220;53,54
06/08/2019;2019;8;6;22;ATACAMA_______220;220;53,54
06/08/2019;2019;8;6;23;ATACAMA_______220;220;53,54
06/08/2019;2019;8;6;24;ATACAMA_______220;220;53,54
