fecha;anio;mes;dia;hora;barra;tension;valor
01/02/2026;2026;2;1;1;ATACAMA_______220;220;59,90769
01/02/2026;2026;2;1;1;ATACAMA_______220;220;62,05496
01/02/2026;2026;2;1;1;CARDONES______220;220;60,5491
01/02/2026;2026;2;1;1;CARDONES______220;220;62,71936
01/02/2026;2026;2;1;1;CHARRUA_______220;220;57,8202
01/02/2026;2026;2;1;1;CHARRUA_______220;220;59,89264
01/02/2026;2026;2;1;1;CRUCERO_______220;220;61,0564
01/02/2026;2026;2;1;1;CRUCERO_______220;220;63,24484
01/02/2026;2026;2;1;1;P.AZUCAR______220;220;60,24006
01/02/2026;2026;2;1;1;P.AZUCAR______220;220;62,39924
01/02/2026;2026;2;1;1;P.MONTT_______220;220;62,4675
01/02/2026;2026;2;1;1;P.MONTT_______220;220;64,70652
01/02/2026;2026;2;1;1;QUILLOTA______220;220;58,31
01/02/2026;2026;2;1;1;QUILLOTA______220;220;60,4
01/02/2026;2026;2;1;1;TARAPACA______220;220;62,70074
01/02/2026;2026;2;1;1;TARAPACA______220;220;64,94812
01/02/2026;2026;2;1;2;ATACAMA_______220;220;54,55423
01/02/2026;2026;2;1;2;CARDONES______220;220;54,8311
01/02/2026;2026;2;1;2;CHARRUA_______220;220;51,61834
01/02/2026;2026;2;1;2;CRUCERO_______220;220;56,04307
01/02/2026;2026;2;1;2;P.AZUCAR______220;220;54,28258
01/02/2026;2026;2;1;2;P.MONTT_______220;220;55,54679
01/02/2026;2026;2;1;2;QUILLOTA______220;220;52,24
01/02/2026;2026;2;1;2;TARAPACA______220;220;58,79612
01/02/2026;2026;2;1;4;ATACAMA_______220;220;50,06573
01/02/2026;2026;2;1;4;ATACAMA_______220;220;50,86544
01/02/2026;2026;2;1;4;CARDONES______220;220;51,08927
01/02/2026;2026;2;1;4;CARDONES______220;220;51,954
01/02/2026;2026;2;1;4;CHARRUA_______220;220;48,3647
01/02/2026;2026;2;1;4;CHARRUA_______220;220;49,03468
01/02/2026;2026;2;1;4;CRUCERO_______220;220;52,42962
01/02/2026;2026;2;1;4;CRUCERO_______220;220;53,34934
01/02/2026;2026;2;1;4;P.AZUCAR______220;220;50,59212
01/02/2026;2026;2;1;4;P.AZUCAR______220;220;51,4592
01/02/2026;2026;2;1;4;P.MONTT_______220;220;53,91131
01/02/2026;2026;2;1;4;P.MONTT_______220;220;54,54675
01/02/2026;2026;2;1;4;QUILLOTA______220;220;48,74
01/02/2026;2026;2;1;4;QUILLOTA______220;220;49,48
01/02/2026;2026;2;1;4;TARAPACA______220;220;57,08429
01/02/2026;2026;2;1;4;TARAPACA______220;220;57,90644
01/02/2026;2026;2;1;5;ATACAMA_______220;220;54,14676
01/02/2026;2026;2;1;5;CARDONES______220;220;54,87812
01/02/2026;2026;2;1;5;CHARRUA_______220;220;51,64969
01/02/2026;2026;2;1;5;CRUCERO_______220;220;56,89981
01/02/2026;2026;2;1;5;P.AZUCAR______220;220;54,34005
01/02/2026;2026;2;1;5;P.MONTT_______220;220;57,30206
01/02/2026;2026;2;1;5;QUILLOTA______220;220;52,24
01/02/2026;2026;2;1;5;TARAPACA______220;220;61,61708
