fecha;anio;mes;dia;hora;barra;tension;valor
01/01/2020;2020;1;1;1;ATACAMA_______220;220;33,3
01/01/2020;2020;1;1;2;ATACAMA_______220;220;33,3
01/01/2020;2020;1;1;3;ATACAMA_______220;220;33,3
01/01/2020;2020;1;1;4;ATACAMA_______220;220;33,3
01/01/2020;2020;1;1;5;ATACAMA_______220;220;32,78
01/01/2020;2020;1;1;6;ATACAMA_______220;220;32,25
01/01/2020;2020;1;1;7;ATACAMA_______220;220;30,3
01/01/2020;2020;1;1;8;ATACAMA_______220;220;25,29
01/01/2020;2020;1;1;9;ATACAMA_______220;220;25,26
01/01/2020;2020;1;1;10;ATACAMA_______220;220;25,26
01/01/2020;2020;1;1;11;ATACAMA_______220;220;25,26
01/01/2020;2020;1;1;12;ATACAMA_______220;220;25,36
01/01/2020;2020;1;1;13;ATACAMA_______220;220;27,42
01/01/2020;2020;1;1;14;ATACAMA_______220;220;28,07
01/01/2020;2020;1;1;15;ATACAMA_______220;220;28,07
01/01/2020;2020;1;1;16;ATACAMA_______220;220;28,07
01/01/2020;2020;1;1;17;ATACAMA_______220;220;26,32
01/01/2020;2020;1;1;18;ATACAMA_______220;220;24,29
01/01/2020;2020;1;1;19;ATACAMA_______220;220;29,23
01/01/2020;2020;1;1;20;ATACAMA_______220;220;33,32
01/01/2020;2020;1;1;21;ATACAMA_______220;220;35,4
01/01/2020;2020;1;1;22;ATACAMA_______220;220;35,4
01/01/2020;2020;1;1;23;ATACAMA_______220;220;35,4
01/01/2020;2020;1;1;24;ATACAMA_______220;220;34,87
02/01/2020;2020;1;2;1;ATACAMA_______220;220;31,31
02/01/2020;2020;1;2;2;ATACAMA_______220;220;33,63
02/01/2020;2020;1;2;3;ATACAMA_______220;220;33,04
02/01/2020;2020;1;2;4;ATACAMA_______220;220;31,23
02/01/2020;2020;1;2;5;ATACAMA_______220;220;32,55
02/01/2020;2020;1;2;6;ATACAMA_______220;220;33,58
02/01/2020;2020;1;2;7;ATACAMA_______220;220;33,58
02/01/2020;2020;1;2;8;ATACAMA_______220;220;33,58
02/01/2020;2020;1;2;9;ATACAMA_______220;220;29,83
02/01/2020;2020;1;2;10;ATACAMA_______220;220;30,43
02/01/2020;2020;1;2;11;ATACAMA_______220;220;30,6
02/01/2020;2020;1;2;12;ATACAMA_______220;220;31,55
02/01/2020;2020;1;2;13;ATACAMA_______220;220;32,35
02/01/2020;2020;1;2;14;ATACAMA_______220;220;31,5
02/01/2020;2020;1;2;15;ATACAMA_______220;220;31,45
02/01/2020;2020;1;2;16;ATACAMA_______220;220;31,45
02/01/2020;2020;1;2;17;ATACAMA_______220;220;31,45
02/01/2020;2020;1;2;18;ATACAMA_______220;220;31,45
02/01/2020;2020;1;2;19;ATACAMA_______220;220;36,51
02/01/2020;2020;1;2;20;ATACAMA_______220;220;36,51
02/01/2020;2020;1;2;21;ATACAMA_______220;220;36,51
02/01/2020;2020;1;2;22;ATACAMA_______220;220;36,51
02/01/2020;2020;1;2;23;ATACAMA_______220;220;36,51
02/01/2020;2020;1;2;24;ATACAMA_______220;220;36,51
03/01/2020;2020;1;3;1;ATACAMA_______220;220;40,14
03/01/2020;2020;1;3;2;ATACAMA_______220;220;40,14
03/01/2020;2020;1;3;3;ATACAMA_______220;220;40,14
03/01/2020;2020;1;3;4;ATACAMA_______220;220;40,14
03/01/2020;2020;1;3;5;ATACAMA_______220;220;40,14
03/01/2020;2020;1;3;6;ATACAMA_______220;220;40,58
03/01/2020;2020;1;3;7;ATACAMA_______220;220;47,54
03/01/2020;2020;1;3;8;ATACAMA_______220;220;40,14
03/01/2020;2020;1;3;9;ATACAMA_______220;220;35,16
03/01/2020;2020;1;3;10;ATACAMA_______220;220;35,16
03/01/2020;2020;1;3;11;ATACAMA_______220;220;35,16
03/01/2020;2020;1;3;12;ATACAMA_______220;220;35,16
03/01/2020;2020;1;3;13;ATACAMA_______220;220;35,16
03/01/2020;2020;1;3;14;ATACAMA_______220;220;35,16
03/01/2020;2020;1;3;15;ATACAMA_______220;220;35,16
03/01/2020;2020;1;3;16;ATACAMA_______220;220;35,16
03/01/2020;2020;1;3;17;ATACAMA_______220;220;35,16
03/01/2020;2020;1;3;18;ATACAMA_______220;220;32,87
03/01/2020;2020;1;3;19;ATACAMA_______220;220;35,68
03/01/2020;2020;1;3;20;ATACAMA_______220;220;37,5
03/01/2020;2020;1;3;21;ATACAMA_______220;220;37,5
03/01/2020;2020;1;3;22;ATACAMA_______220;220;37,5
03/01/2020;2020;1;3;23;ATACAMA_______220;220;37,5
03/01/2020;2020;1;3;24;ATACAMA_______220;220;37,5
04/01/2020;2020;1;4;1;ATACAMA_______220;220;39,22
04/01/2020;2020;1;4;2;ATACAMA_______220;220;39,22
04/01/2020;2020;1;4;3;ATACAMA_______220;220;39,22
04/01/2020;2020;1;4;4;ATACAMA_______220;220;39,22
04/01/2020;2020;1;4;5;ATACAMA_______220;220;34,96
04/01/2020;2020;1;4;6;ATACAMA_______220;220;34,96
04/01/2020;2020;1;4;7;ATACAMA_______220;220;34,96
04/01/2020;2020;1;4;8;ATACAMA_______220;220;32,93
04/01/2020;2020;1;4;9;ATACAMA_______220;220;27,9
04/01/2020;2020;1;4;10;ATACAMA_______220;220;30,09
04/01/2020;2020;1;4;11;ATACAMA_______220;220;30,09
04/01/2020;2020;1;4;12;ATACAMA_______220;220;30,09
04/01/2020;2020;1;4;13;ATACAMA_______220;220;30,09
04/01/2020;2020;1;4;14;ATACAMA_______220;220;30,09
04/01/2020;2020;1;4;15;ATACAMA_______220;220;30,09
