fecha;anio;mes;dia;hora;barra;tension;valor
01/10/2021;2021;10;1;1;ATACAMA_______220;220;53,5
01/10/2021;2021;10;1;2;ATACAMA_______220;220;55,66
01/10/2021;2021;10;1;3;ATACAMA_______220;220;55,66
01/10/2021;2021;10;1;4;ATACAMA_______220;220;55,66
01/10/2021;2021;10;1;5;ATACAMA_______220;220;53,22
01/10/2021;2021;10;1;6;ATACAMA_______220;220;55,66
01/10/2021;2021;10;1;7;ATACAMA_______220;220;55,66
01/10/2021;2021;10;1;8;ATACAMA_______220;220;57,69
01/10/2021;2021;10;1;9;ATACAMA_______220;220;28,87
01/10/2021;2021;10;1;10;ATACAMA_______220;220;0,0
01/10/2021;2021;10;1;11;ATACAMA_______220;220;0,0
01/10/2021;2021;10;1;12;ATACAMA_______220;220;20,86
01/10/2021;2021;10;1;13;ATACAMA_______220;220;0,0
01/10/2021;2021;10;1;14;ATACAMA_______220;220;0,0
01/10/2021;2021;10;1;15;ATACAMA_______220;220;0,0
01/10/2021;2021;10;1;16;ATACAMA_______220;220;0,0
01/10/2021;2021;10;1;17;ATACAMA_______220;220;0,0
01/10/2021;2021;10;1;18;ATACAMA_______220;220;0,0
01/10/2021;2021;10;1;19;ATACAMA_______220;220;26,51
01/10/2021;2021;10;1;20;ATACAMA_______220;220;62,56
01/10/2021;2021;10;1;21;ATACAMA_______220;220;62,65
01/10/2021;2021;10;1;22;ATACAMA_______220;220;62,65
01/10/2021;2021;10;1;23;ATACAMA_______220;220;62,65
01/10/2021;2021;10;1;24;ATACAMA_______220;220;62,65
02/10/2021;2021;10;2;1;ATACAMA_______220;220;58,82
02/10/2021;2021;10;2;2;ATACAMA_______220;220;56,0
02/10/2021;2021;10;2;3;ATACAMA_______220;220;38,99
02/10/2021;2021;10;2;4;ATACAMA_______220;220;37,9
02/10/2021;2021;10;2;5;ATACAMA_______220;220;48,18
02/10/2021;2021;10;2;6;ATACAMA_______220;220;54,54
02/10/2021;2021;10;2;7;ATACAMA_______220;220;55,68
02/10/2021;2021;10;2;8;ATACAMA_______220;220;56,4
02/10/2021;2021;10;2;9;ATACAMA_______220;220;18,88
02/10/2021;2021;10;2;10;ATACAMA_______220;220;0,0
02/10/2021;2021;10;2;11;ATACAMA_______220;220;0,0
02/10/2021;2021;10;2;12;ATACAMA_______220;220;0,0
02/10/2021;2021;10;2;13;ATACAMA_______220;220;0,0
02/10/2021;2021;10;2;14;ATACAMA_______220;220;0,0
02/10/2021;2021;10;2;15;ATACAMA_______220;220;0,0
02/10/2021;2021;10;2;16;ATACAMA_______220;220;0,0
02/10/2021;2021;10;2;17;ATACAMA_______220;220;0,0
02/10/2021;2021;10;2;18;ATACAMA_______220;220;0,0
02/10/2021;2021;10;2;19;ATACAMA_______220;220;36,49
02/10/2021;2021;10;2;20;ATACAMA_______220;220;81,64
02/10/2021;2021;10;2;21;ATACAMA_______220;220;86,87
02/10/2021;2021;10;2;22;ATACAMA_______220;220;85,81
02/10/2021;2021;10;2;23;ATACAMA_______220;220;67,85
02/10/2021;2021;10;2;24;ATACAMA_______220;220;65,67
03/10/2021;2021;10;3;1;ATACAMA_______220;220;60,68
03/10/2021;2021;10;3;2;ATACAMA_______220;220;56,54
03/10/2021;2021;10;3;3;ATACAMA_______220;220;56,75
03/10/2021;2021;10;3;4;ATACAMA_______220;220;56,77
03/10/2021;2021;10;3;5;ATACAMA_______220;220;56,77
03/10/2021;2021;10;3;6;ATACAMA_______220;220;56,77
03/10/2021;2021;10;3;7;ATACAMA_______220;220;56,77
03/10/2021;2021;10;3;8;ATACAMA_______220;220;52,3
03/10/2021;2021;10;3;9;ATACAMA_______220;220;0,52
03/10/2021;2021;10;3;10;ATACAMA_______220;220;0,0
03/10/2021;2021;10;3;11;ATACAMA_______220;220;0,0
03/10/2021;2021;10;3;12;ATACAMA_______220;220;0,0
03/10/2021;2021;10;3;13;ATACAMA_______220;220;0,0
03/10/2021;2021;10;3;14;ATACAMA_______220;220;0,0
03/10/2021;2021;10;3;15;ATACAMA_______220;220;0,0
03/10/2021;2021;10;3;16;ATACAMA_______220;220;0,0
03/10/2021;2021;10;3;17;ATACAMA_______220;220;0,0
03/10/2021;2021;10;3;18;ATACAMA_______220;220;0,0
03/10/2021;2021;10;3;19;ATACAMA_______220;220;19,26
03/10/2021;2021;10;3;20;ATACAMA_______220;220;60,67
03/10/2021;2021;10;3;21;ATACAMA_______220;220;63,5
03/10/2021;2021;10;3;22;ATACAMA_______220;220;63,5
03/10/2021;2021;10;3;23;ATACAMA_______220;220;57,97
03/10/2021;2021;10;3;24;ATACAMA_______220;220;56,83
04/10/2021;2021;10;4;1;ATACAMA_______220;220;49,48
04/10/2021;2021;10;4;2;ATACAMA_______220;220;39,36
04/10/2021;2021;10;4;3;ATACAMA_______220;220;40,15
04/10/2021;2021;10;4;4;ATACAMA_______220;220;41,05
04/10/2021;2021;10;4;5;ATACAMA_______220;220;41,05
04/10/2021;2021;10;4;6;ATACAMA_______220;220;50,2
04/10/2021;2021;10;4;7;ATACAMA_______220;220;58,25
04/10/2021;2021;10;4;8;ATACAMA_______220;220;58,25
04/10/2021;2021;10;4;9;ATACAMA_______220;220;42,67
04/10/2021;2021;10;4;10;ATACAMA_______220;220;33,02
04/10/2021;2021;10;4;11;ATACAMA_______220;220;44,02
04/10/2021;2021;10;4;12;ATACAMA_______220;220;20,62
04/10/2021;2021;10;4;13;ATACAMA_______220;220;0,0
04/10/2021;2021;10;4;14;ATACAMA_______220;220;0,0
04/10/2021;2021;10;4;15;ATACAMA_______220;220;0,0
04/10/2021;2021;10;4;16;ATACAMA_______220;220;0,0
04/10/2021;2021;10;4;17;ATACAMA_______220;220;0,0
04/10/2021;2021;10;4;18;ATACAMA_______220;220;0,0
04/10/2021;2021;10;4;19;ATACAMA_______220;220;35,41
04/10/2021;2021;10;4;20;ATACAMA_______220;220;60,41
04/10/2021;2021;10;4;21;ATACAMA_______220;220;62,12
04/10/2021;2021;10;4;22;ATACAMA_______220;220;62,12
04/10/2021;2021;10;4;23;ATACAMA_______220;220;69,43
04/10/2021;2021;10;4;24;ATACAMA_______220;220;60,86
05/10/2021;2021;10;5;1;ATACAMA_______220;220;59,69
05/10/2021;2021;10;5;2;ATACAMA_______220;220;59,69
05/10/2021;2021;10;5;3;ATACAMA_______220;220;59,36
05/10/2021;2021;10;5;4;ATACAMA_______220;220;59,22
05/10/2021;2021;10;5;5;ATACAMA_______220;220;59,22
05/10/2021;2021;10;5;6;ATACAMA_______220;220;59,53
05/10/2021;2021;10;5;7;ATACAMA_______220;220;59,67
05/10/2021;2021;10;5;8;ATACAMA_______220;220;59,69
05/10/2021;2021;10;5;9;ATACAMA_______220;220;17,26
05/10/2021;2021;10;5;10;ATACAMA_______220;220;14,59
05/10/2021;2021;10;5;11;ATACAMA_______220;220;49,74
05/10/2021;2021;10;5;12;ATACAMA_______220;220;45,63
05/10/2021;2021;10;5;13;ATACAMA_______220;220;33,07
05/10/2021;2021;10;5;14;ATACAMA_______220;220;4,36
05/10/2021;2021;10;5;15;ATACAMA_______220;220;0,0
05/10/2021;2021;10;5;16;ATACAMA_______220;220;0,0
05/10/2021;2021;10;5;17;ATACAMA_______220;220;0,0
05/10/2021;2021;10;5;18;ATACAMA_______220;220;0,0
05/10/2021;2021;10;5;19;ATACAMA_______220;220;34,41
05/10/2021;2021;10;5;20;ATACAMA_______220;220;63,12
05/10/2021;2021;10;5;21;ATACAMA_______220;220;63,12
05/10/2021;2021;10;5;22;ATACAMA_______220;220;63,12
05/10/2021;2021;10;5;23;ATACAMA_______220;220;63,12
05/10/2021;2021;10;5;24;ATACAMA_______220;220;63,12
06/10/2021;2021;10;6;1;ATACAMA_______220;220;57,54
06/10/2021;2021;10;6;2;ATACAMA_______220;220;57,54
06/10/2021;2021;10;6;3;ATACAMA_______220;220;57,44
06/10/2021;2021;10;6;4;ATACAMA_______220;220;57,12
06/10/2021;2021;10;6;5;ATACAMA_______220;220;57,12
06/10/2021;2021;10;6;6;ATACAMA_______220;220;57,53
06/10/2021;2021;10;6;7;ATACAMA_______220;220;57,54
06/10/2021;2021;10;6;8;ATACAMA_______220;220;57,54
06/10/2021;2021;10;6;9;ATACAMA_______220;220;52,76
06/10/2021;2021;10;6;10;ATACAMA_______220;220;52,98
06/10/2021;2021;10;6;11;ATACAMA_______220;220;49,23
06/10/2021;2021;10;6;12;ATACAMA_______220;220;48,33
06/10/2021;2021;10;6;13;ATACAMA_______220;220;46,33
06/10/2021;2021;10;6;14;ATACAMA_______220;220;45,55
06/10/2021;2021;10;6;15;ATACAMA_______220;220;46,66
06/10/2021;2021;10;6;16;ATACAMA_______220;220;49,23
06/10/2021;2021;10;6;17;ATACAMA_______220;220;47,95
06/10/2021;2021;10;6;18;ATACAMA_______220;220;50,96
06/10/2021;2021;10;6;19;ATACAMA_______220;220;58,8
06/10/2021;2021;10;6;20;ATACAMA_______220;220;60,36
06/10/2021;2021;10;6;21;ATACAMA_______220;220;62,54
06/10/2021;2021;10;6;22;ATACAMA_______220;220;62,54
06/10/2021;2021;10;6;23;ATACAMA_______220;220;79,05
06/10/2021;2021;10;6;24;ATACAMA_______220;220;70,98
07/10/2021;2021;10;7;1;ATACAMA_______220;220;63,95
07/10/2021;2021;10;7;2;ATACAMA_______220;220;63,69
07/10/2021;2021;10;7;3;ATACAMA_______220;220;61,36
07/10/2021;2021;10;7;4;ATACAMA_______220;220;61,36
07/10/2021;2021;10;7;5;ATACAMA_______220;220;61,36
07/10/2021;2021;10;7;6;ATACAMA_______220;220;61,36
07/10/2021;2021;10;7;7;ATACAMA_______220;220;62,27
07/10/2021;2021;10;7;8;ATACAMA_______220;220;63,95
07/10/2021;2021;10;7;9;ATACAMA_______220;220;55,92
07/10/2021;2021;10;7;10;ATACAMA_______220;220;50,35
07/10/2021;2021;10;7;11;ATACAMA_______220;220;40,29
07/10/2021;2021;10;7;12;ATACAMA_______220;220;35,72
07/10/2021;2021;10;7;13;ATACAMA_______220;220;33,77
07/10/2021;2021;10;7;14;ATACAMA_______220;220;35,17
07/10/2021;2021;10;7;15;ATACAMA_______220;220;32,38
07/10/2021;2021;10;7;16;ATACAMA_______220;220;40,5
07/10/2021;2021;10;7;17;ATACAMA_______220;220;46,6
07/10/2021;2021;10;7;18;ATACAMA_______220;220;47,38
07/10/2021;2021;10;7;19;ATACAMA_______220;220;63,45
07/10/2021;2021;10;7;20;ATACAMA_______220;220;68,9
07/10/2021;2021;10;7;21;ATACAMA_______220;220;82,53
07/10/2021;2021;10;7;22;ATACAMA_______220;220;82,53
07/10/2021;2021;10;7;23;ATACAMA_______220;220;78,13
07/10/2021;2021;10;7;24;ATACAMA_______220;220;63,69
08/10/2021;2021;10;8;1;ATACAMA_______220;220;61,89
08/10/2021;2021;10;8;2;ATACAMA_______220;220;61,89
08/10/2021;2021;10;8;3;ATACAMA_______220;220;61,89
08/10/2021;2021;10;8;4;ATACAMA_______220;220;61,89
08/10/2021;2021;10;8;5;ATACAMA_______220;220;61,89
08/10/2021;2021;10;8;6;ATACAMA_______220;220;61,89
08/10/2021;2021;10;8;7;ATACAMA_______220;220;61,89
08/10/2021;2021;10;8;8;ATACAMA_______220;220;61,89
08/10/2021;2021;10;8;9;ATACAMA_______220;220;51,2
08/10/2021;2021;10;8;10;ATACAMA_______220;220;47,91
08/10/2021;2021;10;8;11;ATACAMA_______220;220;46,86
08/10/2021;2021;10;8;12;ATACAMA_______220;220;33,97
08/10/2021;2021;10;8;13;ATACAMA_______220;220;33,97
08/10/2021;2021;10;8;14;ATACAMA_______220;220;45,86
08/10/2021;2021;10;8;15;ATACAMA_______220;220;46,52
08/10/2021;2021;10;8;16;ATACAMA_______220;220;43,11
08/10/2021;2021;10;8;17;ATACAMA_______220;220;35,85
08/10/2021;2021;10;8;18;ATACAMA_______220;220;40,68
08/10/2021;2021;10;8;19;ATACAMA_______220;220;54,39
08/10/2021;2021;10;8;20;ATACAMA_______220;220;65,02
08/10/2021;2021;10;8;21;ATACAMA_______220;220;80,77
08/10/2021;2021;10;8;22;ATACAMA_______220;220;78,47
08/10/2021;2021;10;8;23;ATACAMA_______220;220;61,09
08/10/2021;2021;10;8;24;ATACAMA_______220;220;58,3
09/10/2021;2021;10;9;1;ATACAMA_______220;220;58,71
09/10/2021;2021;10;9;2;ATACAMA_______220;220;58,71
09/10/2021;2021;10;9;3;ATACAMA_______220;220;57,97
09/10/2021;2021;10;9;4;ATACAMA_______220;220;57,54
09/10/2021;2021;10;9;5;ATACAMA_______220;220;57,54
09/10/2021;2021;10;9;6;ATACAMA_______220;220;57,54
09/10/2021;2021;10;9;7;ATACAMA_______220;220;58,53
09/10/2021;2021;10;9;8;ATACAMA_______220;220;54,67
09/10/2021;2021;10;9;9;ATACAMA_______220;220;1,01
09/10/2021;2021;10;9;10;ATACAMA_______220;220;0,0
09/10/2021;2021;10;9;11;ATACAMA_______220;220;20,26
09/10/2021;2021;10;9;12;ATACAMA_______220;220;25,22
09/10/2021;2021;10;9;13;ATACAMA_______220;220;0,08
09/10/2021;2021;10;9;14;ATACAMA_______220;220;0,0
09/10/2021;2021;10;9;15;ATACAMA_______220;220;0,0
09/10/2021;2021;10;9;16;ATACAMA_______220;220;0,0
09/10/2021;2021;10;9;17;ATACAMA_______220;220;0,0
09/10/2021;2021;10;9;18;ATACAMA_______220;220;0,0
09/10/2021;2021;10;9;19;ATACAMA_______220;220;28,14
09/10/2021;2021;10;9;20;ATACAMA_______220;220;67,57
09/10/2021;2021;10;9;21;ATACAMA_______220;220;68,0
09/10/2021;2021;10;9;22;ATACAMA_______220;220;68,0
09/10/2021;2021;10;9;23;ATACAMA_______220;220;68,0
09/10/2021;2021;10;9;24;ATACAMA_______220;220;62,43
10/10/2021;2021;10;10;1;ATACAMA_______220;220;58,25
10/10/2021;2021;10;10;2;ATACAMA_______220;220;58,25
10/10/2021;2021;10;10;3;ATACAMA_______220;220;58,25
10/10/2021;2021;10;10;4;ATACAMA_______220;220;58,25
10/10/2021;2021;10;10;5;ATACAMA_______220;220;58,25
10/10/2021;2021;10;10;6;ATACAMA_______220;220;58,25
10/10/2021;2021;10;10;7;ATACAMA_______220;220;54,63
10/10/2021;2021;10;10;8;ATACAMA_______220;220;38,9
10/10/2021;2021;10;10;9;ATACAMA_______220;220;0,77
10/10/2021;2021;10;10;10;ATACAMA_______220;220;0,0
10/10/2021;2021;10;10;11;ATACAMA_______220;220;0,0
10/10/2021;2021;10;10;12;ATACAMA_______220;220;0,0
10/10/2021;2021;10;10;13;ATACAMA_______220;220;0,0
10/10/2021;2021;10;10;14;ATACAMA_______220;220;0,0
10/10/2021;2021;10;10;15;ATACAMA_______220;220;0,0
10/10/2021;2021;10;10;16;ATACAMA_______220;220;0,0
10/10/2021;2021;10;10;17;ATACAMA_______220;220;0,0
10/10/2021;2021;10;10;18;ATACAMA_______220;220;0,0
10/10/2021;2021;10;10;19;ATACAMA_______220;220;20,89
10/10/2021;2021;10;10;20;ATACAMA_______220;220;56,85
10/10/2021;2021;10;10;21;ATACAMA_______220;220;57,02
10/10/2021;2021;10;10;22;ATACAMA_______220;220;57,02
10/10/2021;2021;10;10;23;ATACAMA_______220;220;57,02
10/10/2021;2021;10;10;24;ATACAMA_______220;220;57,02
11/10/2021;2021;10;11;1;ATACAMA_______220;220;58,17
11/10/2021;2021;10;11;2;ATACAMA_______220;220;52,95
11/10/2021;2021;10;11;3;ATACAMA_______220;220;50,57
11/10/2021;2021;10;11;4;ATACAMA_______220;220;56,79
11/10/2021;2021;10;11;5;ATACAMA_______220;220;56,79
11/10/2021;2021;10;11;6;ATACAMA_______220;220;56,79
11/10/2021;2021;10;11;7;ATACAMA_______220;220;57,15
11/10/2021;2021;10;11;8;ATACAMA_______220;220;27,71
11/10/2021;2021;10;11;9;ATACAMA_______220;220;0,6
11/10/2021;2021;10;11;10;ATACAMA_______220;220;0,0
11/10/2021;2021;10;11;11;ATACAMA_______220;220;0,0
11/10/2021;2021;10;11;12;ATACAMA_______220;220;0,0
11/10/2021;2021;10;11;13;ATACAMA_______220;220;0,6
11/10/2021;2021;10;11;14;ATACAMA_______220;220;1,19
11/10/2021;2021;10;11;15;ATACAMA_______220;220;1,19
11/10/2021;2021;10;11;16;ATACAMA_______220;220;0,0
11/10/2021;2021;10;11;17;ATACAMA_______220;220;0,0
11/10/2021;2021;10;11;18;ATACAMA_______220;220;0,0
11/10/2021;2021;10;11;19;ATACAMA_______220;220;43,37
11/10/2021;2021;10;11;20;ATACAMA_______220;220;67,8
11/10/2021;2021;10;11;21;ATACAMA_______220;220;152,23
