fecha;anio;mes;dia;hora;barra;tension;valor
1,0/202306,0/2023;2023;6;1;1;QUILLOTA______220;220;126,69
1,0/202306,0/2023;2023;6;1;2;QUILLOTA______220;220;129,09
1,0/202306,0/2023;2023;6;1;3;QUILLOTA______220;220;168,38
1,0/202306,0/2023;2023;6;1;4;QUILLOTA______220;220;166,07
1,0/202306,0/2023;2023;6;1;5;QUILLOTA______220;220;166,07
1,0/202306,0/2023;2023;6;1;6;QUILLOTA______220;220;166,07
1,0/202306,0/2023;2023;6;1;7;QUILLOTA______220;220;170,96
1,0/202306,0/2023;2023;6;1;8;QUILLOTA______220;220;171,05
1,0/202306,0/2023;2023;6;1;9;QUILLOTA______220;220;141,01
1,0/202306,0/2023;2023;6;1;10;QUILLOTA______220;220;159,84
1,0/202306,0/2023;2023;6;1;11;QUILLOTA______220;220;150,42
1,0/202306,0/2023;2023;6;1;12;QUILLOTA______220;220;110,13
1,0/202306,0/2023;2023;6;1;13;QUILLOTA______220;220;107,14
1,0/202306,0/2023;2023;6;1;14;QUILLOTA______220;220;18,81
1,0/202306,0/2023;2023;6;1;15;QUILLOTA______220;220;0,0
1,0/202306,0/2023;2023;6;1;16;QUILLOTA______220;220;13,51
1,0/202306,0/2023;2023;6;1;17;QUILLOTA______220;220;170,23
1,0/202306,0/2023;2023;6;1;18;QUILLOTA______220;220;171,13
1,0/202306,0/2023;2023;6;1;19;QUILLOTA______220;220;173,62
1,0/202306,0/2023;2023;6;1;20;QUILLOTA______220;220;173,62
1,0/202306,0/2023;2023;6;1;21;QUILLOTA______220;220;173,62
1,0/202306,0/2023;2023;6;1;22;QUILLOTA______220;220;173,62
1,0/202306,0/2023;2023;6;1;23;QUILLOTA______220;220;173,62
1,0/202306,0/2023;2023;6;1;24;QUILLOTA______220;220;173,62
2,0/202306,0/2023;2023;6;2;1;QUILLOTA______220;220;158,83
2,0/202306,0/2023;2023;6;2;2;QUILLOTA______220;220;158,82
2,0/202306,0/2023;2023;6;2;3;QUILLOTA______220;220;158,58
2,0/202306,0/2023;2023;6;2;4;QUILLOTA______220;220;158,58
2,0/202306,0/2023;2023;6;2;5;QUILLOTA______220;220;158,58
2,0/202306,0/2023;2023;6;2;6;QUILLOTA______220;220;158,63
2,0/202306,0/2023;2023;6;2;7;QUILLOTA______220;220;158,83
2,0/202306,0/2023;2023;6;2;8;QUILLOTA______220;220;158,83
2,0/202306,0/2023;2023;6;2;9;QUILLOTA______220;220;110,54
2,0/202306,0/2023;2023;6;2;10;QUILLOTA______220;220;122,56
2,0/202306,0/2023;2023;6;2;11;QUILLOTA______220;220;126,81
2,0/202306,0/2023;2023;6;2;12;QUILLOTA______220;220;133,9
2,0/202306,0/2023;2023;6;2;13;QUILLOTA______220;220;87,31
2,0/202306,0/2023;2023;6;2;14;QUILLOTA______220;220;56,32
2,0/202306,0/2023;2023;6;2;15;QUILLOTA______220;220;56,32
2,0/202306,0/2023;2023;6;2;16;QUILLOTA______220;220;56,32
2,0/202306,0/2023;2023;6;2;17;QUILLOTA______220;220;120,46
2,0/202306,0/2023;2023;6;2;18;QUILLOTA______220;220;161,02
2,0/202306,0/2023;2023;6;2;19;QUILLOTA______220;220;159,72
2,0/202306,0/2023;2023;6;2;20;QUILLOTA______220;220;159,72
2,0/202306,0/2023;2023;6;2;21;QUILLOTA______220;220;159,72
2,0/202306,0/2023;2023;6;2;22;QUILLOTA______220;220;159,72
2,0/202306,0/2023;2023;6;2;23;QUILLOTA______220;220;159,72
2,0/202306,0/2023;2023;6;2;24;QUILLOTA______220;220;159,72
3,0/202306,0/2023;2023;6;3;1;QUILLOTA______220;220;132,22
3,0/202306,0/2023;2023;6;3;2;QUILLOTA______220;220;107,09
3,0/202306,0/2023;2023;6;3;3;QUILLOTA______220;220;106,87
3,0/202306,0/2023;2023;6;3;4;QUILLOTA______220;220;107,42
3,0/202306,0/2023;2023;6;3;5;QUILLOTA______220;220;107,81
3,0/202306,0/2023;2023;6;3;6;QUILLOTA______220;220;106,96
3,0/202306,0/2023;2023;6;3;7;QUILLOTA______220;220;115,65
3,0/202306,0/2023;2023;6;3;8;QUILLOTA______220;220;110,24
3,0/202306,0/2023;2023;6;3;9;QUILLOTA______220;220;47,6
3,0/202306,0/2023;2023;6;3;10;QUILLOTA______220;220;18,43
3,0/202306,0/2023;2023;6;3;11;QUILLOTA______220;220;131,57
3,0/202306,0/2023;2023;6;3;12;QUILLOTA______220;220;103,92
3,0/202306,0/2023;2023;6;3;13;QUILLOTA______220;220;14,67
3,0/202306,0/2023;2023;6;3;14;QUILLOTA______220;220;69,87
3,0/202306,0/2023;2023;6;3;15;QUILLOTA______220;220;76,45
3,0/202306,0/2023;2023;6;3;16;QUILLOTA______220;220;91,86
3,0/202306,0/2023;2023;6;3;17;QUILLOTA______220;220;122,25
3,0/202306,0/2023;2023;6;3;18;QUILLOTA______220;220;154,74
3,0/202306,0/2023;2023;6;3;19;QUILLOTA______220;220;163,01
3,0/202306,0/2023;2023;6;3;20;QUILLOTA______220;220;163,01
3,0/202306,0/2023;2023;6;3;21;QUILLOTA______220;220;163,01
3,0/202306,0/2023;2023;6;3;22;QUILLOTA______220;220;163,01
3,0/202306,0/2023;2023;6;3;23;QUILLOTA______220;220;163,01
